left	top	width	height	conf	text	name
553	642	34	25	96.323326	to	01114.jpg
604	636	69	31	94.77404	said	01114.jpg
691	636	205	31	96.436584	amendment	01114.jpg
914	636	63	31	96.594513	will	01114.jpg
996	636	124	39	96.066719	deposit	01114.jpg
1138	646	19	21	96.859528	a	01114.jpg
1175	636	98	31	96.046829	ballot	01114.jpg
1292	636	78	31	96.756233	with	01114.jpg
1389	636	53	31	96.694626	the	01114.jpg
1465	636	172	41	96.233902	following	01114.jpg
394	686	1242	41	-1.0		01114.jpg
394	686	1242	41	-1.0		01114.jpg
394	686	1242	41	-1.0		01114.jpg
394	688	107	30	96.416405	words	01114.jpg
521	687	119	40	96.283684	plainly	01114.jpg
661	687	126	30	95.977242	written	01114.jpg
809	696	38	21	95.792633	or	01114.jpg
866	686	127	40	95.659599	printed	01114.jpg
1014	687	150	30	96.687309	thereon:	01114.jpg
1186	686	236	32	95.986717	“Amendment	01114.jpg
1444	692	35	26	96.135933	to	01114.jpg
1503	687	133	31	96.135933	Section	01114.jpg
394	736	1242	38	-1.0		01114.jpg
394	736	1242	38	-1.0		01114.jpg
394	736	1242	38	-1.0		01114.jpg
394	737	29	37	96.837326	7,	01114.jpg
441	738	122	31	96.13343	Article	01114.jpg
580	737	85	31	96.18663	VIII	01114.jpg
684	737	63	31	96.503578	and	01114.jpg
767	737	145	32	95.931953	Sections	01114.jpg
930	736	17	31	96.904884	5	01114.jpg
966	737	63	31	96.152809	and	01114.jpg
1046	737	30	36	96.749466	6,	01114.jpg
1094	737	122	31	93.167313	Article	01114.jpg
1234	737	31	30	89.195053	X	01114.jpg
1283	737	37	31	96.484955	of	01114.jpg
1338	738	54	30	96.753189	the	01114.jpg
1410	737	226	32	95.635849	Constitution	01114.jpg
394	787	1243	42	-1.0		01114.jpg
394	787	1243	42	-1.0		01114.jpg
394	787	1243	42	-1.0		01114.jpg
394	789	186	40	96.30658	exempting	01114.jpg
600	788	158	31	96.224663	Richland	01114.jpg
778	793	118	35	96.768494	county	01114.jpg
918	788	86	30	95.961113	from	01114.jpg
1024	788	54	31	95.961113	the	01114.jpg
1101	787	171	41	96.670692	foregoing	01114.jpg
1291	788	182	40	96.341255	provisions	01114.jpg
1496	788	141	41	96.307236	relating	01114.jpg
395	837	688	41	-1.0		01114.jpg
395	837	688	41	-1.0		01114.jpg
395	837	688	41	-1.0		01114.jpg
395	846	33	25	96.007698	to	01114.jpg
448	839	126	31	95.557098	bonded	01114.jpg
593	844	119	34	93.302414	county	01114.jpg
732	837	351	33	88.590942	indebtedness—No.”	01114.jpg
438	889	865	41	-1.0		01114.jpg
438	889	865	41	-1.0		01114.jpg
438	889	865	41	-1.0		01114.jpg
438	890	175	40	96.677406	Approved	01114.jpg
633	890	53	31	96.441963	the	01114.jpg
711	889	72	31	96.584694	12th	01114.jpg
804	890	62	39	96.67112	day	01114.jpg
886	889	36	31	96.451744	of	01114.jpg
943	889	126	36	96.821754	March,	01114.jpg
1089	890	40	29	93.168343	A.	01114.jpg
1152	889	39	31	92.927109	D.	01114.jpg
1216	889	87	32	96.442589	1920.	01114.jpg
926	1055	168	32	-1.0		01114.jpg
926	1055	168	32	-1.0		01114.jpg
926	1055	168	32	-1.0		01114.jpg
926	1055	66	32	95.849724	No.	01114.jpg
1009	1056	85	31	95.917389	924.	01114.jpg
395	1105	1244	73	-1.0		01114.jpg
395	1105	1244	73	-1.0		01114.jpg
395	1105	1244	73	-1.0		01114.jpg
395	1139	36	31	96.811615	A	01114.jpg
450	1105	143	66	96.451889	JOINT	01114.jpg
612	1138	298	33	95.642372	RESOLUTION	01114.jpg
932	1143	39	28	95.642372	to	01114.jpg
991	1138	147	33	96.451904	Amend	01114.jpg
1159	1138	142	33	95.794731	Article	01114.jpg
1321	1106	102	72	14.805222	VIL,	01114.jpg
1440	1138	150	33	96.541023	Section	01114.jpg
1613	1140	26	32	96.549133	7	01114.jpg
494	1189	1145	39	-1.0		01114.jpg
494	1189	1145	39	-1.0		01114.jpg
494	1189	1145	39	-1.0		01114.jpg
494	1189	75	33	96.053665	and	01114.jpg
591	1189	142	32	92.564507	Article	01114.jpg
754	1189	45	39	92.026421	X,	01114.jpg
821	1189	146	33	96.414429	Section	01114.jpg
989	1189	23	32	94.898964	5	01114.jpg
1034	1189	41	32	94.898964	of	01114.jpg
1096	1189	65	33	96.832405	the	01114.jpg
1182	1189	248	33	96.022202	Constitution	01114.jpg
1452	1189	41	33	96.685699	of	01114.jpg
1515	1190	124	33	96.089432	South	01114.jpg
494	1239	1146	40	-1.0		01114.jpg
494	1239	1146	40	-1.0		01114.jpg
494	1239	1146	40	-1.0		01114.jpg
494	1239	187	39	96.12793	Carolina,	01114.jpg
711	1240	50	38	93.033157	by	01114.jpg
789	1240	220	39	93.033157	Exempting	01114.jpg
1040	1240	64	32	96.245491	the	01114.jpg
1133	1240	116	32	96.522552	Town	01114.jpg
1277	1240	43	33	95.843658	of	01114.jpg
1350	1240	214	39	96.159996	Allendale,	01114.jpg
1597	1252	43	22	95.996147	in	01114.jpg
493	1290	996	40	-1.0		01114.jpg
493	1290	996	40	-1.0		01114.jpg
493	1290	996	40	-1.0		01114.jpg
493	1290	200	33	96.21862	Allendale	01114.jpg
710	1290	157	40	96.353584	County,	01114.jpg
887	1290	99	33	95.744827	from	01114.jpg
1004	1290	65	33	96.762733	the	01114.jpg
1089	1290	207	33	96.490059	Provisions	01114.jpg
1314	1291	175	32	96.465958	Thereof.	01114.jpg
445	1365	1194	39	-1.0		01114.jpg
445	1365	1194	39	-1.0		01114.jpg
445	1365	1194	39	-1.0		01114.jpg
445	1365	147	34	96.380562	Section	01114.jpg
619	1366	32	32	94.992973	1.	01114.jpg
678	1365	269	33	96.351471	Amendments	01114.jpg
972	1370	40	28	96.511543	to	01114.jpg
1037	1365	142	33	95.95858	Article	01114.jpg
1205	1365	98	39	96.038322	VIII,	01114.jpg
1331	1365	148	33	96.378746	Section	01114.jpg
1506	1367	23	31	96.605598	7	01114.jpg
1557	1367	82	33	95.762016	and	01114.jpg
396	1416	1246	40	-1.0		01114.jpg
396	1416	1246	40	-1.0		01114.jpg
396	1416	1246	40	-1.0		01114.jpg
396	1417	142	33	92.399483	Article	01114.jpg
558	1417	44	39	92.399483	X,	01114.jpg
622	1416	147	33	96.414581	Section	01114.jpg
789	1416	35	39	96.72187	5,	01114.jpg
845	1416	259	39	96.210831	Constitution,	01114.jpg
1126	1416	187	39	96.027756	Proposed	01114.jpg
1334	1428	43	21	96.027756	as	01114.jpg
1396	1421	40	28	96.820717	to	01114.jpg
1455	1416	119	33	95.731026	Town	01114.jpg
1594	1418	48	32	95.913925	of	01114.jpg
395	1467	1246	41	-1.0		01114.jpg
395	1467	1246	41	-1.0		01114.jpg
395	1467	1246	41	-1.0		01114.jpg
395	1467	309	34	91.200111	Allendale.—Be	01114.jpg
723	1468	24	32	96.187271	it	01114.jpg
767	1468	145	31	96.293404	resolved	01114.jpg
930	1468	42	40	96.762909	by	01114.jpg
990	1469	53	30	96.782845	the	01114.jpg
1062	1468	137	31	96.105904	General	01114.jpg
1219	1469	171	39	96.105904	Assembly	01114.jpg
1409	1469	37	31	96.354698	of	01114.jpg
1467	1469	53	31	96.750084	the	01114.jpg
1544	1469	97	32	96.837646	State	01114.jpg
396	1517	1245	42	-1.0		01114.jpg
396	1517	1245	42	-1.0		01114.jpg
396	1517	1245	42	-1.0		01114.jpg
396	1521	36	30	96.981071	of	01114.jpg
459	1520	103	32	96.555351	South	01114.jpg
585	1518	168	32	96.371201	Carolina:	01114.jpg
778	1517	85	33	96.680656	That	01114.jpg
887	1519	53	31	96.817818	the	01114.jpg
967	1519	168	40	96.577347	following	01114.jpg
1157	1520	205	30	96.690422	amendment	01114.jpg
1386	1525	34	25	96.752754	to	01114.jpg
1448	1519	131	32	95.502762	Section	01114.jpg
1608	1520	33	38	95.502762	7,	01114.jpg
396	1569	1243	34	-1.0		01114.jpg
396	1569	1243	34	-1.0		01114.jpg
396	1569	1243	34	-1.0		01114.jpg
396	1571	123	31	96.193901	Article	01114.jpg
544	1569	86	31	96.238991	VIII	01114.jpg
654	1570	64	31	95.358566	and	01114.jpg
744	1569	129	33	96.412483	Section	01114.jpg
899	1569	17	32	95.979431	5	01114.jpg
941	1569	37	32	96.735359	of	01114.jpg
1004	1569	121	32	93.25473	Article	01114.jpg
1151	1570	31	30	89.545601	X	01114.jpg
1207	1570	36	31	96.308823	of	01114.jpg
1269	1570	53	31	96.308823	the	01114.jpg
1348	1570	222	32	96.097565	Constitution	01114.jpg
1598	1572	41	31	96.711983	of	01114.jpg
397	1619	1244	42	-1.0		01114.jpg
397	1619	1244	42	-1.0		01114.jpg
397	1619	1244	42	-1.0		01114.jpg
397	1621	103	32	96.894638	South	01114.jpg
515	1619	150	32	96.583443	Carolina	01114.jpg
678	1621	39	30	96.977852	be	01114.jpg
730	1621	117	40	96.670174	agreed	01114.jpg
861	1630	86	30	95.991257	upon	01114.jpg
961	1621	41	39	96.625275	by	01114.jpg
1017	1620	184	32	96.490967	two-thirds	01114.jpg
1216	1620	36	32	95.993927	of	01114.jpg
1267	1621	54	31	96.945694	the	01114.jpg
1337	1621	159	31	96.530548	members	01114.jpg
1512	1621	129	33	96.530548	elected	01114.jpg
397	1670	1246	41	-1.0		01114.jpg
397	1670	1246	41	-1.0		01114.jpg
397	1670	1246	41	-1.0		01114.jpg
397	1678	33	25	97.002579	to	01114.jpg
451	1671	77	31	96.879852	each	01114.jpg
552	1670	111	31	96.217186	House	01114.jpg
685	1672	63	30	95.839088	and	01114.jpg
769	1672	130	30	96.595078	entered	01114.jpg
920	1681	41	21	96.5895	on	01114.jpg
983	1671	53	31	96.593712	the	01114.jpg
1058	1672	156	39	96.354546	journals,	01114.jpg
1237	1671	219	40	96.483788	respectively,	01114.jpg
1479	1672	79	31	96.798256	with	01114.jpg
1582	1674	61	31	96.837334	the	01114.jpg
397	1721	1245	42	-1.0		01114.jpg
397	1721	1245	42	-1.0		01114.jpg
397	1721	1245	42	-1.0		01114.jpg
397	1721	116	40	96.362213	“ayes”	01114.jpg
531	1721	64	30	96.602951	and	01114.jpg
613	1721	118	40	96.724174	“nays”	01114.jpg
750	1722	95	31	96.01609	taken	01114.jpg
864	1723	143	35	96.742569	thereon,	01114.jpg
1025	1723	63	30	95.46077	and	01114.jpg
1108	1722	37	31	95.46077	be	01114.jpg
1164	1722	172	31	96.213066	submitted	01114.jpg
1356	1729	33	24	96.213066	to	01114.jpg
1409	1723	54	31	96.823242	the	01114.jpg
1482	1723	160	40	96.823242	qualified	01114.jpg
397	1771	1246	42	-1.0		01114.jpg
397	1771	1246	42	-1.0		01114.jpg
397	1771	1246	42	-1.0		01114.jpg
397	1773	135	30	96.498749	electors	01114.jpg
558	1771	36	31	96.611237	of	01114.jpg
620	1772	53	31	96.4244	the	01114.jpg
700	1772	89	32	96.701584	State	01114.jpg
814	1778	33	26	95.790344	at	01114.jpg
872	1773	54	31	95.790344	the	01114.jpg
952	1778	77	25	96.718979	next	01114.jpg
1055	1773	128	40	96.465057	general	01114.jpg
1210	1773	134	31	96.61187	election	01114.jpg
1371	1773	182	32	96.171333	thereafter	01114.jpg
1583	1775	60	32	96.171333	for	01114.jpg
398	1822	1244	39	-1.0		01114.jpg
398	1822	1244	39	-1.0		01114.jpg
398	1822	1244	39	-1.0		01114.jpg
398	1822	288	39	96.172653	Representatives,	01114.jpg
704	1828	34	26	96.472267	to	01114.jpg
754	1823	72	31	96.024895	wit:	01114.jpg
844	1824	74	30	96.914749	Add	01114.jpg
936	1829	32	26	96.986496	at	01114.jpg
985	1824	53	30	96.392349	the	01114.jpg
1056	1824	61	30	96.565521	end	01114.jpg
1135	1823	36	31	95.938629	of	01114.jpg
1190	1824	69	31	96.482704	said	01114.jpg
1277	1823	138	32	96.525307	sections	01114.jpg
1434	1825	53	30	93.298889	the	01114.jpg
1509	1825	133	32	92.622971	follow-	01114.jpg
398	1872	1244	42	-1.0		01114.jpg
398	1872	1244	42	-1.0		01114.jpg
398	1872	1244	42	-1.0		01114.jpg
398	1873	54	39	96.50312	ing	01114.jpg
468	1872	145	40	96.685875	proviso:	01114.jpg
630	1873	193	37	96.2509	“Provided,	01114.jpg
840	1873	85	32	96.807716	That	01114.jpg
941	1875	53	30	96.542717	the	01114.jpg
1011	1874	164	40	96.542717	provision	01114.jpg
1192	1874	36	31	96.936447	of	01114.jpg
1247	1875	121	31	96.511757	Article	01114.jpg
1386	1875	98	37	95.817886	VIII,	01114.jpg
1505	1876	137	33	96.702156	Section	01114.jpg
398	1923	1245	41	-1.0		01114.jpg
398	1923	1245	41	-1.0		01114.jpg
398	1923	1245	41	-1.0		01114.jpg
398	1923	29	36	96.211624	7,	01114.jpg
445	1923	63	30	96.211624	and	01114.jpg
525	1923	121	31	93.265938	Article	01114.jpg
664	1923	41	37	93.051216	X,	01114.jpg
724	1924	128	31	96.642143	Section	01114.jpg
870	1923	28	38	97.000305	5,	01114.jpg
917	1925	79	31	96.363319	shall	01114.jpg
1014	1930	55	26	96.898705	not	01114.jpg
1086	1926	94	38	96.117668	apply	01114.jpg
1199	1931	33	25	96.278763	to	01114.jpg
1251	1926	52	30	96.573212	the	01114.jpg
1321	1926	128	31	93.207512	bonded	01114.jpg
1470	1926	173	34	91.96917	indebted-	01114.jpg
398	1973	1244	43	-1.0		01114.jpg
398	1973	1244	43	-1.0		01114.jpg
398	1973	1244	43	-1.0		01114.jpg
398	1984	72	20	96.873604	ness	01114.jpg
490	1973	148	32	96.497299	incurred	01114.jpg
657	1974	40	39	96.347145	by	01114.jpg
716	1975	53	30	96.274559	the	01114.jpg
788	1981	86	25	96.822182	town	01114.jpg
894	1975	36	31	96.284714	of	01114.jpg
951	1975	177	37	96.50354	Allendale,	01114.jpg
1149	1976	32	30	96.637054	in	01114.jpg
1202	1976	166	31	96.536224	Allendale	01114.jpg
1389	1983	130	33	96.167198	county,	01114.jpg
1541	1979	101	32	95.914612	when	01114.jpg
398	2024	1244	43	-1.0		01114.jpg
398	2024	1244	43	-1.0		01114.jpg
398	2024	1244	43	-1.0		01114.jpg
398	2024	52	30	96.920769	the	01114.jpg
468	2025	151	38	96.746552	proceeds	01114.jpg
637	2024	36	31	96.559685	of	01114.jpg
692	2025	67	31	96.75248	said	01114.jpg
776	2026	102	31	96.483147	bonds	01114.jpg
895	2036	54	21	96.392502	are	01114.jpg
966	2026	136	40	96.66143	applied,	01114.jpg
1120	2036	37	21	96.902885	or	01114.jpg
1174	2037	54	20	96.352173	are	01114.jpg
1246	2032	33	26	96.352173	to	01114.jpg
1295	2027	38	31	96.975304	be	01114.jpg
1350	2028	139	39	96.074829	applied,	01114.jpg
1511	2028	55	32	96.612389	for	01114.jpg
1583	2031	59	31	97.009949	the	01114.jpg
398	2075	1244	43	-1.0		01114.jpg
398	2075	1244	43	-1.0		01114.jpg
398	2075	1244	43	-1.0		01114.jpg
398	2075	152	39	96.600098	building,	01114.jpg
575	2075	150	40	96.612762	erecting,	01114.jpg
750	2076	239	31	95.857956	establishment	01114.jpg
1014	2078	63	30	95.857956	and	01114.jpg
1103	2077	219	32	96.498611	maintenance	01114.jpg
1349	2078	35	31	96.298752	of	01114.jpg
1412	2081	230	37	94.007408	waterworks,	01114.jpg
397	2125	1244	47	-1.0		01114.jpg
397	2125	1244	47	-1.0		01114.jpg
397	2125	1244	47	-1.0		01114.jpg
397	2125	125	31	96.940186	electric	01114.jpg
542	2126	78	39	95.670891	light	01114.jpg
639	2126	114	39	96.973389	plants,	01114.jpg
774	2137	160	30	96.653404	sewerage	01114.jpg
954	2133	118	33	96.74221	system	01114.jpg
1091	2138	37	20	96.997353	or	01114.jpg
1149	2134	131	31	96.722305	streets;	01114.jpg
1300	2139	37	20	96.705788	or	01114.jpg
1356	2129	107	31	96.80793	where	01114.jpg
1486	2131	54	30	93.262009	the	01114.jpg
1561	2142	80	30	93.014954	pro-	01114.jpg
396	2176	1244	43	-1.0		01114.jpg
396	2176	1244	43	-1.0		01114.jpg
396	2176	1244	43	-1.0		01114.jpg
396	2177	92	30	96.554291	ceeds	01114.jpg
503	2176	36	30	96.961655	of	01114.jpg
555	2176	67	31	96.997551	said	01114.jpg
637	2176	101	31	96.591522	bonds	01114.jpg
752	2188	53	20	96.884926	are	01114.jpg
820	2183	33	25	96.869308	to	01114.jpg
867	2178	38	30	96.669273	be	01114.jpg
920	2178	125	39	96.068062	applied	01114.jpg
1061	2184	33	25	96.667648	to	01114.jpg
1108	2178	53	31	96.736916	the	01114.jpg
1175	2178	145	41	96.836166	building	01114.jpg
1333	2180	63	30	96.868195	and	01114.jpg
1412	2183	228	32	96.127457	construction	01114.jpg
397	2227	785	40	-1.0		01114.jpg
397	2227	785	40	-1.0		01114.jpg
397	2227	785	40	-1.0		01114.jpg
397	2227	36	30	95.810883	of	01114.jpg
452	2237	17	19	96.813126	a	01114.jpg
487	2227	202	30	95.654205	Courthouse	01114.jpg
706	2228	61	30	96.483795	and	01114.jpg
785	2228	56	39	96.49012	jail	01114.jpg
859	2228	31	30	96.842606	in	01114.jpg
908	2228	53	31	96.620255	the	01114.jpg
979	2228	68	31	96.666969	said	01114.jpg
1065	2229	117	30	96.226288	town.”	01114.jpg
0	0	2200	2600	-1.0		01115.jpg
397	251	1197	42	-1.0		01115.jpg
397	251	1197	42	-1.0		01115.jpg
397	251	1197	42	-1.0		01115.jpg
397	251	19	40	92.370361	§	01115.jpg
437	252	34	32	95.742409	2.	01115.jpg
492	252	85	32	95.931061	That	01115.jpg
596	258	34	26	96.63076	at	01115.jpg
649	252	70	32	96.874741	said	01115.jpg
739	252	136	32	96.632706	election	01115.jpg
895	253	92	31	96.577354	those	01115.jpg
1007	253	136	31	96.731117	electors	01115.jpg
1162	253	114	40	96.006744	voting	01115.jpg
1294	252	33	31	96.848625	in	01115.jpg
1350	252	95	32	96.665009	favor	01115.jpg
1466	252	37	31	96.088997	of	01115.jpg
1524	252	70	31	96.088997	said	01115.jpg
344	303	1249	42	-1.0		01115.jpg
344	303	1249	42	-1.0		01115.jpg
344	303	1249	42	-1.0		01115.jpg
344	305	205	31	95.979141	amendment	01115.jpg
570	304	81	31	96.184883	shall	01115.jpg
672	304	127	41	96.184883	deposit	01115.jpg
819	315	19	21	96.239052	a	01115.jpg
859	305	99	31	95.910477	ballot	01115.jpg
978	304	78	32	96.758354	with	01115.jpg
1077	305	54	30	96.942764	the	01115.jpg
1155	304	169	41	96.55426	following	01115.jpg
1343	304	109	31	96.36721	words	01115.jpg
1473	303	120	41	96.740585	plainly	01115.jpg
344	354	1250	42	-1.0		01115.jpg
344	354	1250	42	-1.0		01115.jpg
344	354	1250	42	-1.0		01115.jpg
344	355	128	32	96.887352	written	01115.jpg
490	366	37	21	96.659729	or	01115.jpg
543	355	128	41	96.395508	printed	01115.jpg
688	356	151	31	96.64624	thereon:	01115.jpg
857	356	240	31	96.112541	“Amendment	01115.jpg
1115	361	34	26	96.037102	to	01115.jpg
1167	356	123	31	96.037102	Article	01115.jpg
1307	355	98	37	95.848122	VIII,	01115.jpg
1425	355	130	33	96.249313	Section	01115.jpg
1575	354	19	32	96.946083	7	01115.jpg
345	406	1249	41	-1.0		01115.jpg
345	406	1249	41	-1.0		01115.jpg
345	406	1249	41	-1.0		01115.jpg
345	407	63	31	96.975731	and	01115.jpg
428	407	123	31	93.226845	Article	01115.jpg
570	407	43	36	93.226845	X,	01115.jpg
634	407	130	32	95.552917	Section	01115.jpg
785	406	18	32	96.909988	5	01115.jpg
823	407	37	31	96.490601	of	01115.jpg
880	407	55	31	96.301353	the	01115.jpg
955	407	220	32	96.380043	Constitution	01115.jpg
1196	407	37	31	96.916382	of	01115.jpg
1256	407	104	32	96.520416	South	01115.jpg
1379	406	153	33	96.52774	Carolina	01115.jpg
1552	407	42	40	96.627609	by	01115.jpg
346	458	1248	41	-1.0		01115.jpg
346	458	1248	41	-1.0		01115.jpg
346	458	1248	41	-1.0		01115.jpg
346	458	187	41	96.616005	exempting	01115.jpg
556	459	54	31	96.79129	the	01115.jpg
635	464	88	26	96.376984	town	01115.jpg
748	458	36	32	96.376984	of	01115.jpg
810	459	180	37	96.489731	Allendale,	01115.jpg
1017	459	32	30	95.219002	in	01115.jpg
1074	459	170	31	95.219002	Allendale	01115.jpg
1269	465	130	34	96.374702	county,	01115.jpg
1428	458	86	31	95.12352	from	01115.jpg
1540	459	54	30	96.342339	the	01115.jpg
343	510	475	41	-1.0		01115.jpg
343	510	475	41	-1.0		01115.jpg
343	510	475	41	-1.0		01115.jpg
343	510	183	41	93.304474	provisions	01115.jpg
546	510	272	31	89.600403	thereof—Yes.”	01115.jpg
863	510	731	41	-1.0		01115.jpg
863	510	731	41	-1.0		01115.jpg
863	510	731	41	-1.0		01115.jpg
863	511	75	30	95.449631	And	01115.jpg
961	511	92	30	95.449631	those	01115.jpg
1074	511	143	40	95.979118	opposed	01115.jpg
1239	516	34	25	96.568199	to	01115.jpg
1295	511	53	30	96.37458	the	01115.jpg
1371	510	69	31	92.848335	said	01115.jpg
1462	510	132	31	91.140305	amend-	01115.jpg
345	561	1249	41	-1.0		01115.jpg
345	561	1249	41	-1.0		01115.jpg
345	561	1249	41	-1.0		01115.jpg
345	567	87	26	96.674736	ment	01115.jpg
450	562	79	31	96.573845	shall	01115.jpg
547	561	127	41	96.267548	deposit	01115.jpg
690	572	19	21	96.969048	a	01115.jpg
726	562	100	31	96.215996	ballot	01115.jpg
843	562	78	31	96.665703	with	01115.jpg
940	562	53	31	96.215492	the	01115.jpg
1014	562	169	40	96.362503	following	01115.jpg
1200	562	108	31	96.228058	words	01115.jpg
1325	561	122	41	96.19413	plainly	01115.jpg
1465	561	129	31	96.939537	written	01115.jpg
345	611	1249	43	-1.0		01115.jpg
345	611	1249	43	-1.0		01115.jpg
345	611	1249	43	-1.0		01115.jpg
345	623	38	21	96.938301	or	01115.jpg
405	613	129	41	96.2248	printed	01115.jpg
558	613	152	31	96.142181	thereon:	01115.jpg
735	613	240	32	96.539734	“Amendment	01115.jpg
1000	619	33	25	96.888481	to	01115.jpg
1058	613	124	32	96.200554	Article	01115.jpg
1207	613	98	37	95.687355	VIII,	01115.jpg
1332	613	129	33	95.228653	Section	01115.jpg
1486	611	20	33	95.228653	7	01115.jpg
1530	613	64	31	96.676888	and	01115.jpg
345	663	1249	41	-1.0		01115.jpg
345	663	1249	41	-1.0		01115.jpg
345	663	1249	41	-1.0		01115.jpg
345	665	123	31	92.915207	Article	01115.jpg
496	664	42	37	92.184021	X,	01115.jpg
567	664	129	33	96.134277	Section	01115.jpg
727	663	17	33	96.507988	5	01115.jpg
773	664	36	31	96.499405	of	01115.jpg
837	665	54	31	96.921638	the	01115.jpg
920	665	221	31	96.09259	Constitution	01115.jpg
1170	665	37	31	96.799271	of	01115.jpg
1239	665	103	31	96.836914	South	01115.jpg
1371	664	153	32	95.420753	Carolina	01115.jpg
1553	665	41	39	95.420753	by	01115.jpg
345	715	1250	42	-1.0		01115.jpg
345	715	1250	42	-1.0		01115.jpg
345	715	1250	42	-1.0		01115.jpg
345	716	187	41	96.456795	exempting	01115.jpg
556	716	54	31	96.787613	the	01115.jpg
635	721	87	26	95.882484	town	01115.jpg
748	715	37	32	95.882484	of	01115.jpg
811	716	180	37	96.097198	Allendale,	01115.jpg
1017	716	32	31	96.464394	in	01115.jpg
1075	716	170	32	95.616562	Allendale	01115.jpg
1269	721	130	35	96.451981	county,	01115.jpg
1428	716	88	31	94.793159	from	01115.jpg
1541	717	54	30	94.793159	the	01115.jpg
344	767	466	41	-1.0		01115.jpg
344	767	466	41	-1.0		01115.jpg
344	767	466	41	-1.0		01115.jpg
344	767	182	41	93.291138	provisions	01115.jpg
550	767	260	31	89.760956	thereof—No.”	01115.jpg
389	820	860	41	-1.0		01115.jpg
389	820	860	41	-1.0		01115.jpg
389	820	860	41	-1.0		01115.jpg
389	820	176	40	96.551849	Approved	01115.jpg
583	820	54	31	96.503479	the	01115.jpg
660	820	73	31	96.503479	12th	01115.jpg
753	821	63	40	96.374168	day	01115.jpg
834	821	37	31	96.771339	of	01115.jpg
891	821	127	36	96.057076	March,	01115.jpg
1037	821	41	31	92.912331	A.	01115.jpg
1098	821	40	31	92.027565	D.	01115.jpg
1162	821	87	31	96.345787	1920.	01115.jpg
883	972	170	33	-1.0		01115.jpg
883	972	170	33	-1.0		01115.jpg
883	972	170	33	-1.0		01115.jpg
883	972	67	33	95.577797	No.	01115.jpg
968	972	85	33	95.577797	925.	01115.jpg
343	1045	1251	37	-1.0		01115.jpg
343	1045	1251	37	-1.0		01115.jpg
343	1045	1251	37	-1.0		01115.jpg
343	1045	37	33	95.209251	A	01115.jpg
392	1045	144	34	95.209251	JOINT	01115.jpg
550	1046	302	35	96.231186	RESOLUTION	01115.jpg
869	1053	40	28	96.227341	to	01115.jpg
923	1048	149	34	95.882042	Amend	01115.jpg
1088	1048	148	34	96.26165	Section	01115.jpg
1253	1049	23	32	96.503929	7	01115.jpg
1290	1048	42	33	96.228683	of	01115.jpg
1348	1047	143	33	96.423096	Article	01115.jpg
1506	1047	88	32	95.578072	VIII	01115.jpg
444	1098	1152	40	-1.0		01115.jpg
444	1098	1152	40	-1.0		01115.jpg
444	1098	1152	40	-1.0		01115.jpg
444	1098	76	33	95.132599	and	01115.jpg
537	1098	148	33	95.132599	Section	01115.jpg
702	1099	24	32	96.201653	5	01115.jpg
742	1099	42	33	96.228065	of	01115.jpg
801	1099	144	34	93.289986	Article	01115.jpg
961	1100	34	33	93.26001	X	01115.jpg
1011	1100	42	33	96.668182	of	01115.jpg
1069	1100	66	33	96.567833	the	01115.jpg
1151	1099	263	39	96.141174	Constitution,	01115.jpg
1432	1099	49	34	96.394386	So	01115.jpg
1497	1111	43	21	96.394386	as	01115.jpg
1556	1103	40	28	96.545212	to	01115.jpg
445	1149	1151	41	-1.0		01115.jpg
445	1149	1151	41	-1.0		01115.jpg
445	1149	1151	41	-1.0		01115.jpg
445	1149	159	40	95.912659	Exempt	01115.jpg
640	1150	66	33	96.969414	the	01115.jpg
742	1150	85	40	96.629646	City	01115.jpg
863	1151	42	32	95.939117	of	01115.jpg
941	1151	169	33	96.414665	Camden	01115.jpg
1147	1151	99	33	96.189224	from	01115.jpg
1283	1151	66	33	96.670425	the	01115.jpg
1387	1150	209	33	96.066902	Provisions	01115.jpg
445	1200	177	34	-1.0		01115.jpg
445	1200	177	34	-1.0		01115.jpg
445	1200	177	34	-1.0		01115.jpg
445	1200	177	34	95.937065	Thereof.	01115.jpg
395	1276	1200	42	-1.0		01115.jpg
395	1276	1200	42	-1.0		01115.jpg
395	1276	1200	42	-1.0		01115.jpg
395	1276	148	33	95.799408	Section	01115.jpg
572	1277	33	33	94.776161	1.	01115.jpg
632	1277	272	34	96.17524	Amendments	01115.jpg
930	1284	40	27	96.481857	to	01115.jpg
996	1278	144	34	95.567612	Article	01115.jpg
1165	1278	100	40	96.497391	VIII,	01115.jpg
1292	1278	149	33	95.9151	Section	01115.jpg
1469	1279	24	31	96.330391	7	01115.jpg
1520	1277	75	34	96.787666	and	01115.jpg
346	1326	1249	44	-1.0		01115.jpg
346	1326	1249	44	-1.0		01115.jpg
346	1326	1249	44	-1.0		01115.jpg
346	1326	146	41	53.05685	‘Article	01115.jpg
515	1328	44	39	92.098831	X,	01115.jpg
583	1328	149	34	96.237709	Section	01115.jpg
755	1329	35	40	96.847473	5,	01115.jpg
815	1329	263	41	96.140656	Constitution,	01115.jpg
1102	1330	191	40	96.268257	Proposed	01115.jpg
1316	1341	44	22	96.886436	as	01115.jpg
1382	1334	40	29	96.47718	to	01115.jpg
1445	1329	86	39	96.732658	City	01115.jpg
1553	1328	42	33	96.77494	of	01115.jpg
